"date","geo_windspeed_10m","geo_windspeed_30m","ukkel_windspeed_10m","ukkel_windspeed_30m","ecmwf_windspeed_10m"
"2023-10-03 00:00:00","4.7","5.82","4.62","6.43",NULL
"2023-10-04 00:00:00","3.24","3.67","2.99","4.14",NULL
"2023-10-05 00:00:00","2.78","3.29","2.45","3.43",NULL
"2023-10-06 00:00:00","3.29","4.07","2.97","4.24",NULL
"2023-10-07 00:00:00","3.9","4.76","3.59","5.19",NULL
"2023-10-08 00:00:00","1.92","2.78","1.56","3.16",NULL
"2023-10-09 00:00:00","2.22","2.77","2.05","3.46",NULL
"2023-10-10 00:00:00","2.81","3.83","2.51","4.48",NULL
"2023-10-11 00:00:00","3.81","5","3.83","6.2",NULL
"2023-10-12 00:00:00","3.36","4.17","3.43","4.84",NULL
"2023-10-13 00:00:00","5.49","6.95","5.92","8.07",NULL
"2023-10-14 00:00:00","4.08","4.44","3.74","5.25",NULL
"2023-10-15 00:00:00","2.78","3.21","2.25","3.22",NULL
"2023-10-16 00:00:00","2.11","2.73","2.26","3.75",NULL
"2023-10-17 00:00:00","4.03","4.98","4.34","5.69",NULL
"2023-10-18 00:00:00","4.3","5.59","4.31","6.97",NULL
"2023-10-19 00:00:00","3.86","5.16","3.46","5.9",NULL
"2023-10-20 00:00:00","3.61","4.42","3.28","5.11",NULL
"2023-10-21 00:00:00","6.41","8.15","6.65","9.64",NULL
"2023-10-22 00:00:00","3.73","4.54","4.01","5.66",NULL
"2023-10-23 00:00:00","2.93","4.04","3.53","5.86",NULL
"2023-10-24 00:00:00","3.8","4.42","3.52","4.86",NULL
"2023-10-25 00:00:00","3.3","4.44","3.85","6.23",NULL
"2023-10-26 00:00:00","2.34","3.17","2.12","3.65",NULL
"2023-10-27 00:00:00","3.4","4.3","3.62","5.44",NULL
"2023-10-28 00:00:00","5.55","6.93","5.42","7.94",NULL
"2023-10-29 00:00:00","6.53","8.05","6.73","9.44",NULL
"2023-10-30 00:00:00","3.55","4.55","3.6","5.83",NULL
"2023-10-31 00:00:00","4.06","4.71","4.4","5.88",NULL
"2023-11-01 00:00:00","5.67","7.07","5.73","8.45",NULL
"2023-11-02 00:00:00","9.99","12.5","10.34","14.13",NULL
"2023-11-03 00:00:00","6.64","7.71","6.74","8.4",NULL
"2023-11-04 00:00:00","6","7.62","6.36","9.57",NULL
"2023-11-05 00:00:00","5.87","7","6.36","8.86",NULL
"2023-11-06 00:00:00","5.73","6.49","6.02","7.71",NULL
"2023-11-07 00:00:00","4.89","5.57","4.88","6.24",NULL
"2023-11-08 00:00:00","6.17","7.47","6.48","8.48",NULL
"2023-11-09 00:00:00","5.37","6.33","5.9","7.79",NULL
"2023-11-10 00:00:00","5.41","6.38","5.48","7.72",NULL
"2023-11-11 00:00:00","3.52","3.82","3.48","4.93",NULL
"2023-11-12 00:00:00","2.08","2.76","1.74","3.27",NULL
"2023-11-13 00:00:00","5.68","6.66","5.65","7.87",NULL
"2023-11-14 00:00:00","6.12","7.36","6.76","8.9",NULL
"2023-11-15 00:00:00","4.7","5.19","4.7","6.33",NULL
"2023-11-16 00:00:00","2.41","3.03","2.39","3.62",NULL
"2023-11-17 00:00:00","2.16","2.99","2.17","3.83",NULL
"2023-11-18 00:00:00","4.53","5.99","4.54","6.84",NULL
"2023-11-19 00:00:00","6.27","7.29","7.02","8.6",NULL
"2023-11-20 00:00:00","4.12","4.96","4.5","6.43",NULL
"2023-11-21 00:00:00","2.47","2.95","1.97","2.5",NULL
"2023-11-22 00:00:00","2.42","2.86","2.27","3.02",NULL
"2023-11-23 00:00:00","4.68","4.83","4.52","5.41",NULL
"2023-11-24 00:00:00","5.67","5.97","4.65","6.5",NULL
"2023-11-25 00:00:00","3.9","4.2","3.26","4.92",NULL
"2023-11-26 00:00:00","3.34","3.74","3.32","4.68",NULL
"2023-11-27 00:00:00","5.26","6.38","5.65","7.3",NULL
"2023-11-28 00:00:00","3.4","4.17","3.3","4.66",NULL
"2023-11-29 00:00:00","3.03","3.45","3.1","4.34",NULL
"2023-11-30 00:00:00","1.61","2.12","1.64","2.57",NULL
"2023-12-01 00:00:00","2.85","3.57","3.25","4.43",NULL
"2023-12-02 00:00:00","2.2","2.63","2.29","3.22",NULL
"2023-12-03 00:00:00","4.18","5.52","3.77","6.01",NULL
"2023-12-04 00:00:00","4.69","6.19","4.38","6.86",NULL
"2023-12-05 00:00:00","3.44","3.81","3.58","5.35",NULL
"2023-12-06 00:00:00","2.28","2.67","2.26","3.25",NULL
"2023-12-07 00:00:00","3.74","4.57","3.08","4.57",NULL
"2023-12-08 00:00:00","3.64","4.53","3.44","4.84",NULL
"2023-12-09 00:00:00","6.15","7.54","6.17","8.75",NULL
"2023-12-10 00:00:00","7.19","8.16","7.65","9.98",NULL
"2023-12-11 00:00:00","5.47","6.56","5.78","7.79",NULL
"2023-12-12 00:00:00","3.44","4.7","3.48","5.21",NULL
"2023-12-13 00:00:00","3.2","4","2.79","4.14",NULL
"2023-12-14 00:00:00","2.72","3.29","2.48","3.42",NULL
"2023-12-15 00:00:00","2.27","2.69","2.19","2.92",NULL
"2023-12-16 00:00:00","3.42","4.19","3.31","3.8",NULL
"2023-12-17 00:00:00","3.59","4.42","3.08","4.21",NULL
"2023-12-18 00:00:00","4.37","5.14","3.92","4.88",NULL
"2023-12-19 00:00:00","5.23","6.34","5.33","7.01",NULL
"2023-12-20 00:00:00","5.14","5.33","5.25","6.57",NULL
"2023-12-21 00:00:00","7.55","8.28","7.74","9.54",NULL
"2023-12-22 00:00:00","7.4","8.27","7","8.56",NULL
"2023-12-23 00:00:00","6.72","7.43","6.77","8.52",NULL
"2023-12-24 00:00:00","7.96","8.46","7.97","9.88",NULL
"2023-12-25 00:00:00","7.02","7.67","7.28","8.41",NULL
"2023-12-26 00:00:00","4.48","5.13","4.57","5.96",NULL
"2023-12-27 00:00:00","5.14","6.55","4.87","6.86",NULL
"2023-12-28 00:00:00","7.45","8.92","7.68","9.79",NULL
"2023-12-29 00:00:00","7.21","8.77","7.9","10.38",NULL
"2023-12-30 00:00:00","5.35","6.22","5.24","6.73",NULL
"2023-12-31 00:00:00","7.78","9.52","7.92","10.73",NULL
"2024-01-01 00:00:00","6.53","7.97","6.94","8.89",NULL
"2024-01-02 00:00:00","8.32","9.65","8.47","10.94",NULL
"2024-01-03 00:00:00","7.32","8.45","7.99","10.51",NULL
"2024-01-04 00:00:00","4.86","5.96","5.06","7.58",NULL
"2024-01-05 00:00:00","6.51","7.85","6.8","9.07",NULL
"2024-01-06 00:00:00","3.65","4.01","3.1","4.25",NULL
"2024-01-07 00:00:00","4.54","5.42","4.67","6.11",NULL
"2024-01-08 00:00:00","5.27","5.99","4.94","6.11",NULL
"2024-01-09 00:00:00","4.79","5.94","4.49","5.83",NULL
"2024-01-10 00:00:00","3.14","3.93","2.94","4.37",NULL
"2024-01-11 00:00:00","2.41","3.23","2.2","3.83",NULL
"2024-01-12 00:00:00","1.67","2.06","1.33","2.23",NULL
"2024-01-13 00:00:00","2.92","3.07","2.88","2.99",NULL
"2024-01-14 00:00:00","3.92","4.49","3.98","4.4",NULL
"2024-01-15 00:00:00","4.16","4.54","4.02","5.18",NULL
"2024-01-16 00:00:00","2.93","3.54","2.74","3.58",NULL
"2024-01-17 00:00:00","2.03","2.69","2.1","3.37",NULL
"2024-01-18 00:00:00","2.11","2.31","1.61","2.26",NULL
"2024-01-19 00:00:00","2.69","2.94","2.33","2.32",NULL
"2024-01-20 00:00:00","3.34","3.87","2.13","2.75",NULL
"2024-01-21 00:00:00","6.86","8.66","6.94","9.92",NULL
"2024-01-22 00:00:00","8.51","9.8","8.72","10.85",NULL
"2024-01-23 00:00:00","6.39","7.62","6.77","8.88",NULL
"2024-01-24 00:00:00","7.25","8.15","7.11","9.45",NULL
"2024-01-25 00:00:00","2.93","3.67","2.76","4.05",NULL
"2024-01-26 00:00:00","4.98","5.9","4.56","6.02",NULL
"2024-01-27 00:00:00","2.01","2.96","1.68","3.07",NULL
"2024-01-28 00:00:00","2.88","3.83","2.13","4.13",NULL
"2024-01-29 00:00:00","3.13","4.53","3.08","5.26",NULL
"2024-01-30 00:00:00","3.81","4.68","3.52","5.01",NULL
"2024-01-31 00:00:00","3.48","4.22","3.49","4.6",NULL
"2024-02-01 00:00:00","3.05","3.45","2.67","3.72",NULL
"2024-02-02 00:00:00","4.84","5.75","4.92","5.99",NULL
"2024-02-03 00:00:00","4.77","5.07","4.86","6.22",NULL
"2024-02-04 00:00:00","6.12","6.52","6.06","7.88",NULL
"2024-02-05 00:00:00","6.72","7.69","7.02","8.7",NULL
"2024-02-06 00:00:00","7.74","8.82","8.18","9.58",NULL
"2024-02-07 00:00:00","4.44","5.38","4.47","6.35",NULL
"2024-02-08 00:00:00","3.94","4.71","3.78","5.52",NULL
"2024-02-09 00:00:00","5.71","7.22","5.89","8.38",NULL
"2024-02-10 00:00:00","2.77","3.6","2.26","3.57",NULL
"2024-02-11 00:00:00","3.36","4","3.66","5.1",NULL
"2024-02-12 00:00:00","3.04","3.51","2.96","3.99",NULL
"2024-02-13 00:00:00","4.47","5.38","4.35","6.04",NULL
"2024-02-14 00:00:00","5.12","6.05","5.16","6.53",NULL
"2024-02-15 00:00:00","4.05","5.38","4.03","6.37",NULL
"2024-02-16 00:00:00","3.73","4.76","3.76","5.69",NULL
"2024-02-17 00:00:00","2.7","3.24","2.54","3.63",NULL
"2024-02-18 00:00:00","5.09","6.08","4.88","6.44",NULL
"2024-02-19 00:00:00","3.58","3.97","3.45","4.64",NULL
"2024-02-20 00:00:00","3.93","4.74","4.19","5.4",NULL
"2024-02-21 00:00:00","5.87","6.99","6.06","7.82",NULL
"2024-02-22 00:00:00","6.62","7.83","6.74","8.86",NULL
"2024-02-23 00:00:00","6.26","7.32","6.67","8.5",NULL
"2024-02-24 00:00:00","4.82","5.7","5.01","6.91",NULL
"2024-02-25 00:00:00","4.52","5.37","4.74","6.34",NULL
"2024-02-26 00:00:00","5.86","6.78","5.38","6.45",NULL
"2024-02-27 00:00:00","3.26","3.94","2.7","3.86",NULL
"2024-02-28 00:00:00","2.88","3.54","2.15","2.76",NULL
"2024-02-29 00:00:00","4.95","6.33","4.38","6.78",NULL
"2024-03-01 00:00:00","5.95","7.35","6.18","8.98",NULL
"2024-03-02 00:00:00","4.95","6.41","5.5","8.46",NULL
"2024-03-03 00:00:00","2.81","3.48","3.18","4.68",NULL
"2024-03-04 00:00:00","1.86","2.06","1.8","2.46",NULL
"2024-03-05 00:00:00","1.85","2.67","2.11","3.74",NULL
"2024-03-06 00:00:00","1.49","2.01","1.32","1.74",NULL
"2024-03-07 00:00:00","3.52","4.29","3.68","4.56",NULL
"2024-03-08 00:00:00","4.87","5.82","4.99","6.69",NULL
"2024-03-09 00:00:00","4.08","5.79","4.12","7.28",NULL
"2024-03-10 00:00:00","2.38","2.83","2.86","3.91",NULL
"2024-03-11 00:00:00","3.33","3.76","3.74","5.13",NULL
"2024-03-12 00:00:00","3.87","4.39","3.76","5.06",NULL
"2024-03-13 00:00:00","4.06","4.61","3.68","4.8",NULL
"2024-03-14 00:00:00","3.65","4.78","3.07","5.06",NULL
"2024-03-15 00:00:00","4.87","5.97","5.06","6.64",NULL
"2024-03-16 00:00:00","2.94","3.44","2.97","3.71",NULL
"2024-03-17 00:00:00","3.18","4.24","2.86","4.23",NULL
"2024-03-18 00:00:00","2.38","2.95","2.11","3",NULL
"2024-03-19 00:00:00","2.24","2.72","1.94","2.66",NULL
"2024-03-20 00:00:00","1.45","1.86","1.35","1.96",NULL
"2024-03-21 00:00:00","2.48","2.75","2.09","2.83",NULL
"2024-03-22 00:00:00","3.54","4.08","3.44","4.51",NULL
"2024-03-23 00:00:00","4.53","5.11","4.32","5.99",NULL
"2024-03-24 00:00:00","5.43","5.81","5.44","6.56",NULL
"2024-03-25 00:00:00","3.11","3.88","3.02","4.74",NULL
"2024-03-26 00:00:00","3.58","4.99","4.06","7.25",NULL
"2024-03-27 00:00:00","4.67","5.67","4.38","6.26",NULL
"2024-03-28 00:00:00","6.86","8.53","7.1","10.2",NULL
"2024-03-29 00:00:00","4.98","6.2","4.72","6.61",NULL
"2024-03-30 00:00:00","2.54","3.04","2.96","4.65",NULL
"2024-03-31 00:00:00","3.49","4.76","3.34","6.14",NULL
"2024-04-01 00:00:00","3.88","4.69","3.8","5.36",NULL
"2024-04-02 00:00:00","5.6","6.58","5.78","8.09",NULL
"2024-04-03 00:00:00","5.07","6.06","4.9","6.93",NULL
"2024-04-04 00:00:00","5.7","6.86","5.68","7.95",NULL
"2024-04-05 00:00:00","5.07","6.64","5.4","7.59",NULL
"2024-04-06 00:00:00","4.61","6.13","4.06","7.01",NULL
"2024-04-07 00:00:00","4.79","5.73","4.06","5.44",NULL
"2024-04-08 00:00:00","2.66","3.51","2.43","4.49",NULL
"2024-04-09 00:00:00","6.5","7.61","6.64","8.52",NULL
"2024-04-10 00:00:00","3.36","3.79","2.93","3.7",NULL
"2024-04-11 00:00:00","3.68","4.32","3.38","4.34",NULL
"2024-04-12 00:00:00","3.31","3.69","2.88","3.56",NULL
"2024-04-13 00:00:00","3.89","4.78","3.78","5.3",NULL
"2024-04-14 00:00:00","2.55","2.9","2.48","3.44",NULL
"2024-04-15 00:00:00","5.59","6.21","5.48","7.14",NULL
"2024-04-16 00:00:00","5.87","6.19","5.48","7.31",NULL
"2024-04-17 00:00:00","2.85","3.21","2.38","3.38",NULL
"2024-04-18 00:00:00","2.75","3.12","2.6","3.68",NULL
"2024-04-19 00:00:00","6.1","6.55","5.72","7.18",NULL
"2024-04-20 00:00:00","4.74","5.09","4.02","5.29",NULL
"2024-04-21 00:00:00","4.31","4.83","3.8","4.92",NULL
"2024-04-22 00:00:00","2.92","3.45","2.24","3.27",NULL
"2024-04-23 00:00:00","2.53","3.02","1.98","2.61",NULL
"2024-04-24 00:00:00","4.02","4.14","3.38","4.45",NULL
"2024-04-25 00:00:00","3.55","4.04","3.52","4.71",NULL
"2024-04-26 00:00:00","2.43","3.01","2.76","4.37",NULL
"2024-04-27 00:00:00","3.58","4.86","4.24","7.19",NULL
"2024-04-28 00:00:00","5.84","7.35","6.03","9.07",NULL
"2024-04-29 00:00:00","2.94","3.78","2.71","4.24",NULL
"2024-04-30 00:00:00","2.44","3.01","2.02","2.95",NULL
"2024-05-01 00:00:00","2.82","3.46","2.9","4.48",NULL
"2024-05-02 00:00:00","3.45","4.04","3.8","5.16",NULL
"2024-05-03 00:00:00","4.46","5.09","4.41","6.18",NULL
"2024-05-04 00:00:00","2.35","3.02","2.06","3.09",NULL
"2024-05-05 00:00:00","2.05","2.29","2.18","2.7",NULL
"2024-05-06 00:00:00","1.99","2.28","1.85","2.94",NULL
"2024-05-07 00:00:00","2.79","3.39","2.28","3.16",NULL
"2024-05-08 00:00:00","2.75","3.29","2.3","3.65",NULL
"2024-05-09 00:00:00","1.74","2.34","1.97","3.62",NULL
"2024-05-10 00:00:00","2.07","2.84","2.22","3.81",NULL
"2024-05-11 00:00:00","3.14","3.97","3.36","4.48",NULL
"2024-05-12 00:00:00","3.22","3.94","3.27","4.93",NULL
"2024-05-13 00:00:00","3.05","4.08","2.78","4.47",NULL
"2024-05-14 00:00:00","3.84","5.24","4.1","6.66",NULL
"2024-05-15 00:00:00","1.65","2.01","1.57","2.29",NULL
"2024-05-16 00:00:00","2.22","2.52","2.46","3.13",NULL
"2024-05-17 00:00:00","2.71","3.3","2.78","3.95",NULL
"2024-05-18 00:00:00","2.46","2.64","2.32","2.93",NULL
"2024-05-19 00:00:00","2.47","2.73","2.04","2.67",NULL
"2024-05-20 00:00:00","2.41","2.91","1.82","2.88",NULL
"2024-05-21 00:00:00","1.99","2.11","1.88","2.49",NULL
"2024-05-22 00:00:00","3.99","4.48","3.62","4.67",NULL
"2024-05-23 00:00:00","3.05","3.62","2.68","3.5",NULL
"2024-05-24 00:00:00","1.97","2.31","1.88","2.33",NULL
"2024-05-25 00:00:00","2.64","2.96","2.61","3.21",NULL
"2024-05-26 00:00:00","2.92","3.57","2.96","4.87",NULL
"2024-05-27 00:00:00","2.61","2.85","2.01","2.68",NULL
"2024-05-28 00:00:00","4.02","4.73","4.1","5.69",NULL
"2024-05-29 00:00:00","4.2","4.67","4.15","5.4",NULL
"2024-05-30 00:00:00","3.01","3.34","2.53","2.89",NULL
"2024-05-31 00:00:00","3.56","3.46","2.42","3.21",NULL
"2024-06-01 00:00:00","4.37","4.77","2.92","4.07",NULL
"2024-06-02 00:00:00","3.87","4.69","3.16","4.72",NULL
"2024-06-03 00:00:00","1.67","1.86","1.68","2.39",NULL
"2024-06-04 00:00:00","3.01","3.56","2.76","3.29",NULL
"2024-06-05 00:00:00","2.95","3.28","2.77","3.75",NULL
"2024-06-06 00:00:00","2.44","2.81","2.24","3.4",NULL
"2024-06-07 00:00:00","2.35","2.56","1.8","2.44",NULL
"2024-06-08 00:00:00","3.19","3.78","3.06","4.03",NULL
"2024-06-09 00:00:00","2.88","3.25","2.38","2.98",NULL
"2024-06-10 00:00:00","4.59","5.21","4.12","5.65",NULL
"2024-06-11 00:00:00","2.94","2.99","2.66","2.93",NULL
"2024-06-12 00:00:00","2.2","2.36","1.94","2.14",NULL
"2024-06-13 00:00:00","3","3.81","2.99","4.55",NULL
"2024-06-14 00:00:00","4.17","4.94","4.22","6.38",NULL
"2024-06-15 00:00:00","5.98","7","6.28","8.11",NULL
"2024-06-16 00:00:00","4.56","5.33","4.58","6.61",NULL
"2024-06-17 00:00:00","2.64","3.06","2.55","3.94",NULL
"2024-06-18 00:00:00","2.16","2.88","2.36","3.41",NULL
"2024-06-19 00:00:00","3.41","4.32","3.41","4.86",NULL
"2024-06-20 00:00:00","2.84","3.71","2.82","3.83",NULL
"2024-06-21 00:00:00","2.5","2.94","2.3","3.62",NULL
"2024-06-22 00:00:00","2.59","2.88","2.22","2.7",NULL
"2024-06-23 00:00:00","1.95","2.48","1.74","2.5",NULL
"2024-06-24 00:00:00","1.89","2.44","2.05","3.19",NULL
"2024-06-25 00:00:00","2.55","3.26","2.64","3.77",NULL
"2024-06-26 00:00:00","1.74","2.08","1.51","2.16",NULL
"2024-06-27 00:00:00","2.9","3.45","2.64","3.63",NULL
"2024-06-28 00:00:00","3.34","3.68","3.06","3.59",NULL
"2024-06-29 00:00:00","2.12","2.4","2.18","3.06",NULL
"2024-06-30 00:00:00","2.84","3.24","2.56","3.38",NULL
"2024-07-01 00:00:00","2.81","3","2.48","3.08",NULL
"2024-07-02 00:00:00","3.12","3.75","2.78","3.71",NULL
"2024-07-03 00:00:00","2.81","3","2.46","2.85",NULL
"2024-07-04 00:00:00","4.53","5.4","4.7","6.33",NULL
"2024-07-05 00:00:00","3.99","4.45","3.8","5.93",NULL
"2024-07-06 00:00:00","5.41","6.49","5.46","7.08",NULL
"2024-07-07 00:00:00","3.58","4.19","3.39","4.35",NULL
"2024-07-08 00:00:00","2.04","2.62","1.98","3.29",NULL
"2024-07-09 00:00:00","2.93","3.7","3.17","4.98",NULL
"2024-07-10 00:00:00","3.19","3.94","3.18","4.4",NULL
"2024-07-11 00:00:00","2.64","3.07","2.48","2.98",NULL
"2024-07-12 00:00:00","3.53","4.05","3","3.97",NULL
"2024-07-13 00:00:00","3.18","3.54","2.92","3.46",NULL
"2024-07-14 00:00:00","2.43","2.93","2.26","3.3",NULL
"2024-07-15 00:00:00","2.22","2.89","2.46","3.84",NULL
"2024-07-16 00:00:00","4.8","5.61","4.96","6.18",NULL
"2024-07-17 00:00:00","2.46","2.98","2.44","3.23",NULL
"2024-07-18 00:00:00","1.66","2.13","1.52","2.59",NULL
"2024-07-19 00:00:00","1.77","2.5","1.76","2.89",NULL
"2024-07-20 00:00:00","2.11","2.78","2.08","3.4",NULL
"2024-07-21 00:00:00","2.66","3.32","2.65","3.48",NULL
"2024-07-22 00:00:00","3.31","3.92","3.16","4.26",NULL
"2024-07-23 00:00:00","3.87","4.55","3.96","5.4",NULL
"2024-07-24 00:00:00","1.81","1.98","1.73","2.04",NULL
"2024-07-25 00:00:00","2.38","2.96","2.26","2.97",NULL
"2024-07-26 00:00:00","2.82","3.28","2.52","3.2",NULL
"2024-07-27 00:00:00","1.98","2.25","1.56","2.28",NULL
"2024-07-28 00:00:00","1.85","2.35","1.72","2.94",NULL
"2024-07-29 00:00:00","2.41","2.96","2.38","3.79",NULL
"2024-07-30 00:00:00","1.77","2.37","1.54","2.76",NULL
"2024-07-31 00:00:00","2.27","2.83","2.02","3.06",NULL
"2024-08-01 00:00:00","1.86","2.41","1.88","2.78",NULL
"2024-08-02 00:00:00","1.46","1.74","1.42","2.07",NULL
"2024-08-03 00:00:00","3.15","3.63","3.07","4.03",NULL
"2024-08-04 00:00:00","1.74","2.08","1.94","3.07",NULL
"2024-08-05 00:00:00","2.04","2.47","1.86","2.5",NULL
"2024-08-06 00:00:00","2.26","3.1","2.3","3.52",NULL
"2024-08-07 00:00:00","2.67","3.09","2.22","3.09",NULL
"2024-08-08 00:00:00","2.83","3.29","2.66","3.65",NULL
"2024-08-09 00:00:00","4.23","5.06","4.03","5.6",NULL
"2024-08-10 00:00:00","2.76","3.23","2.41","3.16",NULL
"2024-08-11 00:00:00","2.17","2.62","2.16","2.99",NULL
"2024-08-12 00:00:00","2.52","3.45","2.22","4.32",NULL
"2024-08-13 00:00:00","2.28","2.62","2.11","3.09",NULL
"2024-08-14 00:00:00","2.12","2.55","1.8","2.75",NULL
"2024-08-15 00:00:00","2.95","3.57","2.53","3.95",NULL
"2024-08-16 00:00:00","2.62","3.13","2.68","3.84",NULL
"2024-08-17 00:00:00","1.77","1.91","1.83","2.65",NULL
"2024-08-18 00:00:00","2.44","3.13","2.31","3.46",NULL
"2024-08-19 00:00:00","1.87","2.34","1.34","2.38",NULL
"2024-08-20 00:00:00","3.29","4.15","3.19","4.82",NULL
"2024-08-21 00:00:00","3.55","3.88","3.16","4.2",NULL
"2024-08-22 00:00:00","4.29","5.26","4","5.69",NULL
"2024-08-23 00:00:00","5.07","6.1","5.07","7.08",NULL
"2024-08-24 00:00:00","4.57","5.79","4.81","7.39",NULL
"2024-08-25 00:00:00","3.61","4.08","3.27","4.47",NULL
"2024-08-26 00:00:00","2.49","2.96","1.8","2.43",NULL
"2024-08-27 00:00:00","1.79","2.2","1.66","2.59",NULL
"2024-08-28 00:00:00","2.11","3.13","2.2","4.53",NULL
"2024-08-29 00:00:00","2.27","2.98","2.15","3.55",NULL
"2024-08-30 00:00:00","2.86","3.73","3.38","5.18",NULL
"2024-08-31 00:00:00","3.66","4.64","3.68","4.71",NULL
"2024-09-01 00:00:00","2.61","3.49","2.34","3.95",NULL
"2024-09-02 00:00:00","1.87","2.39","1.58","2.2",NULL
"2024-09-03 00:00:00","1.8","2.46","1.9","2.94",NULL
"2024-09-04 00:00:00","1.69","1.9","1.32","2.08",NULL
"2024-09-05 00:00:00","3.09","3.71","3.14","4.33",NULL
"2024-09-06 00:00:00","1.99","2.51","2.06","2.89",NULL
"2024-09-07 00:00:00","1.98","2.56","2.24","3.66",NULL
"2024-09-08 00:00:00","3.7","5.07","3.76","5.8",NULL
"2024-09-09 00:00:00","3.57","4.74","3.76","5.61",NULL
"2024-09-10 00:00:00","4.74","5.81","5.39","6.9",NULL
"2024-09-11 00:00:00","4.11","5.02","4.09","5.66",NULL
"2024-09-12 00:00:00","2.51","2.95","2.18","3.34",NULL
"2024-09-13 00:00:00","2.11","2.37","1.66","2.41",NULL
"2024-09-14 00:00:00","1.49","1.7","1.34","2.3",NULL
"2024-09-15 00:00:00","1.74","2.07","1.39","2.19",NULL
"2024-09-16 00:00:00","2.68","3.1","2.24","3.35",NULL
"2024-09-17 00:00:00","4.06","5.38","4.22","6.53",NULL
"2024-09-18 00:00:00","4.08","5.28","4.52","6.82",NULL
"2024-09-19 00:00:00","3.94","5.76","4.31","6.29",NULL
"2024-09-20 00:00:00","3.19","4.48","3.15","4.38",NULL
"2024-09-21 00:00:00","1.77","2.87","1.74","3.01",NULL
"2024-09-22 00:00:00","2.02","2.9","1.6","3.05",NULL
"2024-09-23 00:00:00","3.38","4.61","3.35","5.18",NULL
"2024-09-24 00:00:00","3.48","4.57","3.56","5.32",NULL
"2024-09-25 00:00:00","3.78","4.65","3.34","5.14",NULL
"2024-09-26 00:00:00","5.5","7.01","5.56","7.76",NULL
"2024-09-27 00:00:00","6.39","7.93","6.28","8.46",NULL
"2024-09-28 00:00:00","2.75","3.28","2.22","3.15",NULL
"2024-09-29 00:00:00","2.59","3.8","2.52","4.41",NULL
"2024-09-30 00:00:00","5.13","7.07","5.04","7.79",NULL
"2024-10-01 00:00:00","4.53","5.85","4.47","6.09",NULL
"2024-10-02 00:00:00","2.36","3.3","2.49","3.51",NULL
"2024-10-03 00:00:00","3.31","4.77","3.36","5.3",NULL
"2024-10-04 00:00:00","1.83","2.7","1.88","3.34",NULL
"2024-10-05 00:00:00","1.81","2.39","1.66","2.54",NULL
"2024-10-06 00:00:00","3.76","5.09","3.29","5.57",NULL
"2024-10-07 00:00:00","3.57","4.41","3.35","5.65",NULL
"2024-10-08 00:00:00","4.52","5.74","4.45","7.01",NULL
"2024-10-09 00:00:00","3.84","4.8","3.68","6.19",NULL
"2024-10-10 00:00:00","3.52","3.81","2.86","3.97",NULL
"2024-10-11 00:00:00","1.62","2.04","1.65","2.12",NULL
"2024-10-12 00:00:00","2.89","3.84","2.39","3.82",NULL
"2024-10-13 00:00:00","3.24","3.65","3.32","4.42",NULL
"2024-10-14 00:00:00","2.08","2.67","1.62","1.98",NULL
"2024-10-15 00:00:00","3.04","3.57","2.88","4.3",NULL
"2024-10-16 00:00:00","4.25","6.28","4.29","7.8",NULL
"2024-10-17 00:00:00","2.96","3.96","2.72","4.25",NULL
"2024-10-18 00:00:00","1.5","1.99","1.26","1.95",NULL
"2024-10-19 00:00:00","3.34","4.32","3.38","5.16",NULL
"2024-10-20 00:00:00","5","6.35","4.96","7.54",NULL
"2024-10-21 00:00:00","3.1","3.93","3.23","5.49",NULL
"2024-10-22 00:00:00","2.46","2.9","1.94","2.65",NULL
"2024-10-23 00:00:00","1.77","2.43","1.69","2.77",NULL
"2024-10-24 00:00:00","2.65","3.59","2.21","4",NULL
"2024-10-25 00:00:00","2.43","3.49","2.15","3.62",NULL
"2024-10-26 00:00:00","1.76","2.82","1.76","3.55",NULL
"2024-10-27 00:00:00","1.57","1.84","1.23","1.75",NULL
"2024-10-28 00:00:00","3.04","3.94","2.72","4.28",NULL
"2024-10-29 00:00:00","3.04","3.69","2.7","3.84",NULL
"2024-10-30 00:00:00","1.2","1.72","1.28","2.16",NULL
"2024-10-31 00:00:00","1.19","1.83","1.11","2.01",NULL
"2024-11-01 00:00:00","2.27","2.56","2","2.54",NULL
"2024-11-02 00:00:00","2.26","2.78","2.33","3.33",NULL
"2024-11-03 00:00:00","1.87","2.25","1.63","2.59",NULL
"2024-11-04 00:00:00","1.92","2.2","1.24","2.25",NULL
"2024-11-05 00:00:00","1.67","2.25","1.4","2.62",NULL
"2024-11-06 00:00:00","1.36","1.71","1.3","1.94",NULL
"2024-11-07 00:00:00","2.71","3.24","2.84","3.46",NULL
"2024-11-08 00:00:00","2.55","2.7","1.96","2.81",NULL
"2024-11-09 00:00:00","1.57","1.89","1.33","2.42",NULL
"2024-11-10 00:00:00","1.44","1.6","1.02","1.64",NULL
"2024-11-11 00:00:00","3.37","4.04","2.88","4.22",NULL
"2024-11-12 00:00:00","4.15","5.03","4.04","5.38",NULL
"2024-11-13 00:00:00","1.92","2.47","1.96","3.25",NULL
"2024-11-14 00:00:00","2","2.35","1.57","2.47",NULL
"2024-11-15 00:00:00","1.48","1.69","1.12","1.64",NULL
